,Tweet
1276,Bari I appreciate your perspective and vision. You brought me closer to Rocky too. Jedis never let perception and c… 
1277,Bari challenged me when no one else did and when he got in trouble I was scared to say he was my friend just like I… 
1278,🙌🙌🙌💜💜💜 there’s no way I would have the number  record in the world without this man here.  He broke me out of my p… 
1279,Happy birthday Ant 
1280,"🙈☺️🌍💯👽💜🚀🙌
🍎level "
1281,working on the YZY operating system with Nick Knight and team 
1282,YZY FD CLTHNG SHLTR XPSR 
1283,I think I stand pigeon toed cause of Michael Jordan 😊 
1284,namaste means the divine in me sees the divine in you. Namaste - the divine is us
1285,the term followers should be changed to observers. We need to follow our sp
1286,art gives people the freedom to think - President Z Scott of Chicago Sta
1287,same field 
1288,happy Sunday 
1289,our minds and spirits are endless 
1290,we’re upgrading our operating systems
1291,"when you at the sugar factory make sure you get that mirror shot
This is not a paid tweet 😂 "
1292,convo with Ben Schwerin from Snapchat 
1293,"I’d rather someone give me INSIGHT than to EXCITE me
People always try to get you EXCITED so they can manipulate… "
1294,a lot of human beings think this is what love means 
1295,YANDHI    
1296,YANDHI    
1297,YANDHI    
1298,YANDHI    
1299,we’re building DONDA schools in Chica
1300,Having your amount of likes on display for the world to see and judge is like showing how much money you have in th… 
1301,Speaking for myself I personally want to participate in social media with the option of not having to show my followers or likes
1302,There are people who are committing suicide due to not getting enough likes. Seeking validation in the simulation. … 
1303,Just got this pic from Mikkey 
1304,need a slide emoji 
1305,relearning how to code. I knew how to in  grade when I was programming a video gam
1306,we design everything we put our soul in
1307,Gaudi 
1308,activity on the  today 
1309,holographic 
1310,with the zoom in for anyone concerned with the man made construct of numbers.  The universe is infinite and also ob… 
1311,Holographic
1312,a conversation with My friend Jack the head of twitter 
1313,famleeeeee 
1314,my love is so beautiful 😍 
1315,Apple 🍎 and YZY  sounds about right 🚀🚀🚀🚀💜💜💜💜🔮🔮🔮🔮👽👽👽🙋‍♂️ 
1316,this is lovely. Ben from Snapchat text my wife this. 
1317,Social media can be good but we have to hold the heads responsible for the psychological damage it sometimes causes. 
1318,we should be able to participate in social media without having to show how many followers or likes we have. Just l… 
1319,YZY BSKTBL 
1320,#wegotlove campaign/photos shot by Rita Miniss
1321,music is space between nois
1322," : Big day, big news. #SNLPremiere "
1323,we don’t need to ever be excited we need to just b
1324,no if ands or buts
1325,we need consideration
1326,we are divin
1327,🌜🌍🌛
1328,love is the absence of prid
1329,Donda House 🙏👽👽 
1330,"😂😂🏈
"
1331,enhance structu
1332,Film concept: a being purchases a Merriam-Webster’s dictionary from Walgreens to highlight positive words in orang… 
1333,Me Troy Justin and Scooter will have dinner and build on how we will make our world better. Sending positive energy
1334,"sending good energy to my brother Ricardo for his first Burberry show
"
1335,yoga dance meditation
1336,we’re creating a film called Spiritual Telephon
1337,eating dishes served with Gullah Geechee herita
1338,our whole culture is about balanc
1339,when you think of something positive say it out loud. Keep putting that vibe into the univers
1340,love is serving others - Maurice Armita
1341,change I want to we need
1342,we don’t try we d
1343,Love vs. Fear I love when human beings are supported for using their voic
1344,I stand for giving everyone a voice. Adidas giving me a voice and Nike giving Colin voice on a big business level m… 
1345,The triple white  release fulfills YEEZYS democracy philosophy. Removing the concept of making limited product t… 
1346,fear is the absence of love and fear is the source of all of our evil. love is the absence of fear and love is the… 
1347,Neil Strauss is the only writer that Larry Hoover would trust to do his book and me and GLC bumped into him at dinn… 
1348,We’re doing Chicago Comedy Jam. We’re going to restore the Regal Thea
1349,I will teach a course at the Art Institute of Chicago and the American Academy of A
1350,we need to be overwhelmed with love and inspiration
1351,it is super inspiring I’d even say it is overwhelming which is my favorite description
1352,We visited theaster gates stony island art bank last week
1353,We’re putting a Yeezy office in Chica
1354, coming soon
1355,We are Gods
1356,I can only be the boss. I don’t have the time otherwise. It takes time to talk people into things. It takes no time… 
1357, live in  min
1358,This is all Jedi level. I will be coming to your show within the next seven days to give love and be inspired by the art you have created
1359,I understand Pusha’s issues as a man if someone mentions your fiancé men go mask off. I’ve done the same myself at… 
1360,I did not have any conversations about your child with Pusha. I don’t play with the idea of people’s children after… 
1361,I never listened to either diss track that followed but I did hear quotes from both songs after they were released
1362,since we were building as friends and brothers I should have spoken to Pusha about the Quentin Miller bar. There sh… 
1363,plane taxiing for take off... because we spoke about doing Lift Yourself together I should have given you the oppor… 
1364,When I put the dates up I was a bit ramped up doing  tweets a day TMZ happened shortly after … I have to hop… 
1365,Let me start by apologizing for stepping on your release date in the first place … We were building a bond and wo… 
1366,"Sending good energy and love to Drake and family and crew💜💜💜
I haven’t seen the show in person but the images loo… "
1367,"set in Goudy font, from Chicago "
1368,Michael we love you
1369,Thank you Kerry James Marshall for the amazing work you put in the world 
1370,Can't wait for these glow in the dark  🙈🙈🙈🌪🌪🌪 
1371,the world is the new art sch
1372,let’s make ourselves happy
1373,The Japanese way 
1374,Diet Prada 😭😭😭 🔥🔥🔥 
1375,I’m posting this to find who designed this bag I love the whole vibe of this piece Been trying to reach Joe… 
1376,If I don’t lose myself... it’s not me -George Cond
1377,me and Che gotta get champagne when we hit the Gucci store 
1378,Muccia is my god mom 
1379,there’s no such thing as an old living person people from thousands of years ago perhaps are old if you’re alive you’re youn
1380,offering a service is having a purpos
1381,Halloween is the only day you’re not in a costum
1382,This is not only the greatest animation achievement in history the subject matter is so relevant to the current state of the world
1383,Every stage show I’ve ever worked on Every video not just Stronger every product even when I was i… 
1384,Katsuhiro Otomo the creator of Akira This movie is my biggest creative inspiration 
1385,loved meeting with Jim Brown yesterday 
1386,Sarah Connor 
1387,"
When we work on our shoes apparel and accessories I just think ... If this thing w… "
1388,creating a universal language is super fun
1389,My friend Anthony Schiller pointed out that I didn’t mention Ernest Cline when I tweeted about Ready Player one. Er… 
1390,  Mark Miner and the team killed it 
1391,spend as much time outside as possible fresh air is healin
1392,stay inspired
1393,Steven Spielberg is a genius Let’s beat the game 
1394, feels like just yesterday Adidas is a great partn
1395,just on CNBC like... 
1396,have fun 
1397,have fun 
1398,shoes 
1399,Since I’ve been making sneakers I've always wanted as many people as possible to have them. On September  we're d… 
1400,Steven Smith’s been reworking the bottom unit on the  I’m super excited about where he got it YEEZY  
1401,Sunday vibes 
1402,When you get the outerwear to match the hair 
1403,😛🔥🔥🔥🔥 
1404,Yeezy slides on vacay 
1405,deprogram
1406,we’re no longer fighting for change we’re simply changing things
1407,operation try love take someone you don’t like and say something you like about them out loud
1408,no one is better than anyon
1409, : Not every question warrants an immediate answer. Some answers need to be considered and a talk show with time constraints…
1410,I was so happy when I saw Jimmy walk out in the Yeezys. That was an olive branch. He lead with love. I appreciate J… 
1411,The question was so important I took time to think. And then I was hit with the let’s go to commercial break. That… 
1412,On Jimmy Kimmel we had a great time having a dialogue. I’m reading that I was stumped by a question. Let me clarif… 
1413," : Sitting in the studio with my man  and he said.. ""Clark, let that new ""XTCY""joint go!!! So.. ENJOY: NEW KANYE WE…"
1414,🔥🔥🔥 
1415,🔥🔥🔥 
1416,Tadao Ando 
1417,turn shame to p
1418,I’m working on removing the word I ...correction we’re working on removing the word I
1419,happy wife happy life 
1420, : Yeezus talks!  #Kimmel 
1421,Thank you Tyler for existing 
1422,"🔥🔥🔥🔥Caiden Cop Shot The Kid
"
1423,"🔥🔥🔥🔥🔥🔥 Caiden Cop Shot The Kid
"
1424," : On Thursday night, HURRICANE KANYE strikes ! "
1425,You guys are so important and what you do is so special and inspiring to our planet Thank you for being so grea
1426,Steve Jobs you are one of my biggest inspirations and your story spirit and drive helps to push me everyday co… 
1427,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 
1428,when speaking about sections of the company I like to use the word arms instead of divisions
1429,inject a bit of love like it’s an IV drip
1430,do things from love not ego and not prid
1431,instead of saying I’m proud you can say I love this
1432,replace pride with lov
1433,Follow your heart and find your tribe. Your tribe are people with similar passions
1434,you can love people that you don’t want to go to lunch with everyday
1435,you can love everyone but everyone isn’t your trib
1436,love everyon
1437,love is infectious
